bjd_tdb,flux_rel,flux_rel_err,exptime_s,filter
61026.282324983,0.60197895,0.0313172,1.0000044,g
61026.282336558,0.53206096,0.03019862,1.0000044,g
61026.282348133,0.60541925,0.03171463,1.0000044,g
61026.282359708,0.53202676,0.02942283,1.0000044,g
61026.282371283,0.52739336,0.03010286,1.0000044,g
61026.282382857,0.52509934,0.03027908,1.0000044,g
61026.282394432,0.60685043,0.03235784,1.0000044,g
61026.282406007,0.60131855,0.03165126,1.0000044,g
61026.282417582,0.56662483,0.02988057,1.0000044,g
61026.282429157,0.64226178,0.0315527,1.0000044,g
61026.282440732,0.6119107,0.03164279,1.0000044,g
61026.282452307,0.5871402,0.03112385,1.0000044,g
61026.282463881,0.54037168,0.03031754,1.0000044,g
61026.282475456,0.65915661,0.03299473,1.0000044,g
61026.282487031,0.65137241,0.03328086,1.0000044,g
61026.282498606,0.66717543,0.03315882,1.0000044,g
61026.282510181,0.55694835,0.03253057,1.0000044,g
61026.282521756,0.68002422,0.03575568,1.0000044,g
61026.282533331,0.6233738,0.03217778,1.0000044,g
61026.282544905,0.68782554,0.03343959,1.0000044,g
61026.28255648,0.67323328,0.03345111,1.0000044,g
61026.282568055,0.75921711,0.03639042,1.0000044,g
61026.28257963,0.74739315,0.03478274,1.0000044,g
61026.282591205,0.72487382,0.03488104,1.0000044,g
61026.28260278,0.75068389,0.03483746,1.0000044,g
61026.282614355,0.75537585,0.0352944,1.0000044,g
61026.28262593,0.78793485,0.03522151,1.0000044,g
61026.282637504,0.63560481,0.03404965,1.0000044,g
61026.282649079,0.76924023,0.03593332,1.0000044,g
61026.282660654,0.75566531,0.03483069,1.0000044,g
61026.282672229,0.72514656,0.03422893,1.0000044,g
61026.282683804,0.79456688,0.03577346,1.0000044,g
61026.282695379,0.79605711,0.03510314,1.0000044,g
61026.282706954,0.72071771,0.03356476,1.0000044,g
61026.282718528,0.85175607,0.03643455,1.0000044,g
61026.282730103,0.7716774,0.03433468,1.0000044,g
61026.282741678,0.84021451,0.03581567,1.0000044,g
61026.282753253,0.8998822,0.0384231,1.0000044,g
61026.282764828,0.84434151,0.0365977,1.0000044,g
61026.282776403,0.84622026,0.03710087,1.0000044,g
61026.282787978,0.84608743,0.03682223,1.0000044,g
61026.282799553,0.96109147,0.03918316,1.0000044,g
61026.282811127,0.91766509,0.03763564,1.0000044,g
61026.282822702,0.93482841,0.03799658,1.0000044,g
61026.282834277,0.89611772,0.03836985,1.0000044,g
61026.282845852,0.87244137,0.03621177,1.0000044,g
61026.282857427,0.99740304,0.03840186,1.0000044,g
61026.282869002,0.89978871,0.03633059,1.0000044,g
61026.282880577,0.88472602,0.03726171,1.0000044,g
61026.282892151,0.79427102,0.03548028,1.0000044,g
61026.282903726,0.90367274,0.03691926,1.0000044,g
61026.282915301,0.90211255,0.0383807,1.0000044,g
61026.282926876,0.87623171,0.0366661,1.0000044,g
61026.282938451,1.05313449,0.03987297,1.0000044,g
61026.282950026,0.95346742,0.03760147,1.0000044,g
61026.282961601,0.9778131,0.038386,1.0000044,g
61026.282973176,0.92686301,0.0379432,1.0000044,g
61026.28298475,0.94269154,0.03942183,1.0000044,g
61026.282996325,0.96960624,0.03920692,1.0000044,g
61026.2830079,0.91266726,0.03802102,1.0000044,g
61026.283019475,0.95583462,0.03873846,1.0000044,g
61026.28303105,0.90723514,0.03690562,1.0000044,g
61026.283042625,1.02291298,0.03875496,1.0000044,g
61026.2830542,0.94970407,0.0377025,1.0000044,g
61026.283065774,1.11269677,0.04042617,1.0000044,g
61026.283077349,0.92847284,0.0377449,1.0000044,g
61026.283088924,1.02771134,0.04048823,1.0000044,g
61026.283100499,1.00773636,0.03938004,1.0000044,g
61026.283112074,1.07368873,0.04015805,1.0000044,g
61026.283123649,1.07971433,0.03972248,1.0000044,g
61026.283135224,1.00278406,0.03999757,1.0000044,g
61026.283146798,0.96022392,0.03857024,1.0000044,g
61026.283158373,0.96957448,0.04150837,1.0000044,g
61026.283169948,1.06193867,0.04045522,1.0000044,g
61026.283181523,0.8908539,0.03683942,1.0000044,g
61026.283193098,1.0406168,0.0397511,1.0000044,g
61026.283204673,1.0316607,0.04016396,1.0000044,g
61026.283216248,1.03726704,0.04012626,1.0000044,g
61026.283227823,1.04418931,0.03973766,1.0000044,g
61026.283239397,0.9809681,0.03894366,1.0000044,g
61026.283250972,1.01809548,0.03865326,1.0000044,g
61026.283262547,0.93080428,0.03721616,1.0000044,g
61026.283274122,1.01496063,0.03841094,1.0000044,g
61026.283285697,0.98448765,0.03794968,1.0000044,g
61026.283297272,1.0149915,0.03869888,1.0000044,g
61026.283308847,0.97627359,0.04037086,1.0000044,g
61026.283320421,0.88030212,0.03925931,1.0000044,g
61026.283331996,0.9584926,0.03848254,1.0000044,g
61026.283343571,0.99940556,0.03861379,1.0000044,g
61026.283355146,0.98585919,0.03827164,1.0000044,g
61026.283366721,1.01433107,0.03975757,1.0000044,g
61026.283378296,1.12844837,0.04139772,1.0000044,g
61026.283389871,0.97138339,0.0384959,1.0000044,g
61026.283401446,1.10242818,0.04071838,1.0000044,g
61026.28341302,1.0022629,0.03886663,1.0000044,g
61026.283424595,0.91868667,0.03656772,1.0000044,g
61026.28343617,0.99193118,0.03914456,1.0000044,g
61026.283447745,1.07141261,0.04033979,1.0000044,g
61026.28345932,1.04209378,0.03960816,1.0000044,g
61026.283470895,0.96163164,0.03868823,1.0000044,g
61026.28348247,1.0359446,0.03996109,1.0000044,g
61026.283494044,1.01196479,0.03878547,1.0000044,g
61026.283505619,0.94325638,0.03868114,1.0000044,g
61026.283517194,0.96730168,0.03848992,1.0000044,g
61026.283528769,1.02900992,0.04007006,1.0000044,g
61026.283540344,1.01477043,0.03878589,1.0000044,g
61026.283551919,1.06263571,0.03937398,1.0000044,g
61026.283563494,0.98024933,0.03741738,1.0000044,g
61026.283575068,1.04064266,0.03918644,1.0000044,g
61026.283586643,1.07810621,0.04086699,1.0000044,g
61026.283598218,1.07279753,0.04048769,1.0000044,g
61026.283609793,1.08441627,0.04041477,1.0000044,g
61026.283621368,1.01217912,0.03901524,1.0000044,g
61026.283632943,1.07986028,0.04025033,1.0000044,g
61026.283644518,0.98158567,0.0387971,1.0000044,g
61026.283656093,0.92908856,0.03691388,1.0000044,g
61026.283667667,0.98982334,0.03894453,1.0000044,g
61026.283679242,0.99362422,0.03802172,1.0000044,g
61026.283690817,0.99218972,0.03863996,1.0000044,g
61026.283702392,1.08099157,0.03897879,1.0000044,g
61026.283713967,0.98208933,0.03828572,1.0000044,g
61026.283725542,0.99444216,0.0388527,1.0000044,g
61026.283737117,0.98261341,0.0387381,1.0000044,g
61026.283748691,1.05585835,0.03994049,1.0000044,g
61026.283760266,0.90005007,0.0374054,1.0000044,g
61026.283771841,0.93592462,0.03827201,1.0000044,g
61026.283783416,0.96511188,0.03885685,1.0000044,g
61026.283794991,0.9684814,0.03788283,1.0000044,g
61026.283806566,0.99821403,0.03868175,1.0000044,g
61026.283818141,1.03763597,0.03923363,1.0000044,g
61026.283829716,0.98194849,0.03780672,1.0000044,g
61026.28384129,0.97946309,0.03840295,1.0000044,g
61026.283852865,0.96416622,0.03852303,1.0000044,g
61026.28386444,0.949359,0.03781234,1.0000044,g
61026.283876015,1.01800162,0.0400169,1.0000044,g
61026.28388759,0.98065234,0.03824848,1.0000044,g
61026.283899165,0.94684125,0.03920843,1.0000044,g
61026.28391074,0.97884989,0.04014322,1.0000044,g
61026.283922314,0.93805198,0.03861901,1.0000044,g
61026.283933889,0.99651596,0.04012089,1.0000044,g
61026.283945464,1.00705459,0.03918432,1.0000044,g
61026.283957039,0.9326616,0.0381349,1.0000044,g
61026.283968614,0.96421926,0.03897605,1.0000044,g
61026.283980189,0.96598731,0.04015385,1.0000044,g
61026.283991764,0.91863083,0.03879719,1.0000044,g
61026.284003338,0.94511967,0.03852925,1.0000044,g
61026.284014913,0.93652371,0.03780329,1.0000044,g
61026.284026488,0.9458466,0.03788479,1.0000044,g
61026.284038063,0.93068988,0.03875597,1.0000044,g
61026.284049638,0.92718599,0.03673574,1.0000044,g
61026.284061213,0.94286397,0.0384074,1.0000044,g
61026.284072788,0.99246543,0.03931502,1.0000044,g
61026.284084363,0.85897627,0.03676899,1.0000044,g
61026.284095937,0.94840982,0.03846219,1.0000044,g
61026.284107512,0.99152287,0.03970991,1.0000044,g
61026.284119087,0.90393493,0.03799476,1.0000044,g
61026.284130662,1.00436108,0.04050306,1.0000044,g
61026.284142237,0.99081005,0.03914233,1.0000044,g
61026.284153812,0.98789386,0.03960302,1.0000044,g
61026.284165387,0.95428979,0.0389616,1.0000044,g
61026.284176961,0.99794372,0.03817712,1.0000044,g
61026.284188536,0.92623501,0.03816075,1.0000044,g
61026.284200111,0.93822952,0.03853197,1.0000044,g
61026.284211686,1.00420661,0.03879585,1.0000044,g
61026.284223261,1.0390468,0.0407116,1.0000044,g
61026.284234836,0.98705039,0.03842785,1.0000044,g
61026.284246411,0.96454777,0.03860022,1.0000044,g
61026.284257986,1.04493451,0.04060589,1.0000044,g
61026.28426956,0.95932573,0.03859504,1.0000044,g
61026.284281135,0.98140825,0.04000817,1.0000044,g
61026.28429271,1.01018842,0.03932443,1.0000044,g
61026.284304285,1.06221961,0.04000965,1.0000044,g
61026.28431586,1.04821204,0.04109296,1.0000044,g
61026.284327435,0.95708903,0.03917718,1.0000044,g
61026.28433901,1.04307645,0.04011995,1.0000044,g
61026.284350584,0.98321934,0.03834441,1.0000044,g
61026.284362159,1.04684582,0.03912143,1.0000044,g
61026.284373734,0.98230913,0.03854056,1.0000044,g
61026.284385309,1.00967219,0.04009984,1.0000044,g
61026.284396884,1.0102514,0.03925424,1.0000044,g
61026.284408459,0.98395108,0.03892211,1.0000044,g
61026.284420034,0.94897888,0.03770093,1.0000044,g
61026.284431609,1.02973739,0.03979706,1.0000044,g
61026.284443183,0.92989581,0.03878453,1.0000044,g
61026.284454758,1.1046684,0.04110407,1.0000044,g
61026.284466333,1.02476754,0.04189855,1.0000044,g
61026.284477908,0.97621632,0.04068099,1.0000044,g
61026.284489483,0.97696098,0.04055652,1.0000044,g
61026.284501058,0.81952411,0.03807052,1.0000044,g
61026.284512633,0.97847886,0.03869198,1.0000044,g
61026.284524207,0.88890219,0.03736643,1.0000044,g
61026.284535782,1.03316594,0.03936157,1.0000044,g
61026.284547357,0.98269974,0.03900301,1.0000044,g
61026.284558932,0.93290632,0.03875669,1.0000044,g
61026.284570507,0.86183928,0.03848471,1.0000044,g
61026.284582082,0.80099031,0.03821535,1.0000044,g
61026.284593657,0.9661149,0.04155474,1.0000044,g
61026.284605231,0.83832704,0.03708978,1.0000044,g
61026.284616806,0.89818933,0.03870814,1.0000044,g
61026.284628381,0.92896661,0.04001465,1.0000044,g
61026.284639956,0.98775272,0.03861963,1.0000044,g
61026.284651531,0.87408993,0.03692094,1.0000044,g
61026.284663106,0.84212992,0.03661202,1.0000044,g
61026.284674681,0.99242829,0.03953331,1.0000044,g
61026.284686256,1.03014705,0.03920562,1.0000044,g
61026.28469783,0.96840855,0.04044146,1.0000044,g
61026.284709405,0.92378454,0.04066308,1.0000044,g
61026.28472098,0.89240016,0.03999487,1.0000044,g
61026.284732555,0.90743909,0.04209673,1.0000044,g
61026.28474413,0.85952179,0.03957805,1.0000044,g
61026.284755705,0.92394896,0.03928727,1.0000044,g
61026.28476728,0.96111535,0.0414088,1.0000044,g
61026.284778854,0.93167903,0.0393422,1.0000044,g
61026.284790429,0.82383838,0.03782967,1.0000044,g
61026.284802004,0.87825291,0.03807018,1.0000044,g
61026.284813579,0.93856183,0.03989979,1.0000044,g
61026.284825154,0.87902552,0.04052013,1.0000044,g
61026.284836729,0.9312117,0.03938805,1.0000044,g
61026.284848304,0.96132279,0.03942411,1.0000044,g
61026.284859879,0.91173864,0.0385252,1.0000044,g
61026.284871453,0.90392248,0.03953477,1.0000044,g
61026.284883028,0.88838948,0.03891877,1.0000044,g
61026.284894603,0.84882461,0.03909619,1.0000044,g
61026.284906178,0.88107487,0.03933115,1.0000044,g
61026.284917753,0.93124239,0.03994315,1.0000044,g
61026.284929328,0.93586276,0.03941712,1.0000044,g
61026.284940903,0.963529,0.03970178,1.0000044,g
61026.284952477,0.84872483,0.03876419,1.0000044,g
61026.284964052,0.89023863,0.03774555,1.0000044,g
61026.284975627,0.93470717,0.03928794,1.0000044,g
61026.284987202,0.92303085,0.03729079,1.0000044,g
61026.284998777,0.93967636,0.03969519,1.0000044,g
61026.285010352,1.00148783,0.03972354,1.0000044,g
61026.285021927,0.99098686,0.03897427,1.0000044,g
61026.285033502,0.97339479,0.03898342,1.0000044,g
61026.285045076,0.9066382,0.03728336,1.0000044,g
61026.285056651,0.95534511,0.038324,1.0000044,g
61026.285068226,0.94955539,0.03786493,1.0000044,g
61026.285079801,1.002554,0.03926314,1.0000044,g
61026.285091376,0.97308319,0.03911147,1.0000044,g
61026.285102951,0.96008014,0.03818915,1.0000044,g
61026.285114526,0.94016339,0.03762754,1.0000044,g
61026.2851261,0.9654488,0.03860406,1.0000044,g
61026.285137675,0.93023049,0.03905387,1.0000044,g
61026.28514925,0.93125176,0.03807548,1.0000044,g
61026.285160825,0.93212711,0.04048765,1.0000044,g
61026.2851724,0.89117319,0.03991947,1.0000044,g
61026.285183975,1.03639161,0.04126586,1.0000044,g
61026.28519555,0.89834672,0.0383499,1.0000044,g
61026.285207124,0.94957348,0.03862805,1.0000044,g
61026.285218699,0.91806103,0.03735762,1.0000044,g
61026.285230274,0.89119561,0.03783961,1.0000044,g
61026.285241849,0.96609841,0.03873656,1.0000044,g
61026.285253424,0.97128032,0.03984694,1.0000044,g
61026.285264999,1.07771462,0.04197088,1.0000044,g
61026.285276574,1.09256938,0.04243535,1.0000044,g
61026.285288149,1.01006908,0.04087577,1.0000044,g
61026.285299723,0.87522229,0.03919274,1.0000044,g
61026.285311298,0.98384797,0.0409853,1.0000044,g
61026.285322873,1.02885399,0.04237347,1.0000044,g
61026.285334448,0.93240867,0.03871761,1.0000044,g
61026.285346023,0.94703515,0.04043597,1.0000044,g
61026.285357598,0.90546458,0.0406688,1.0000044,g
61026.285369173,0.92239129,0.03987386,1.0000044,g
61026.285380747,0.91263786,0.03836768,1.0000044,g
61026.285392322,0.96870797,0.03879899,1.0000044,g
61026.285403897,1.02895909,0.03996633,1.0000044,g
61026.285415472,0.87466168,0.03811817,1.0000044,g
61026.285427047,0.88058486,0.03834192,1.0000044,g
61026.285438622,0.94899652,0.03894441,1.0000044,g
61026.285450197,0.90320032,0.03825173,1.0000044,g
61026.285461771,0.95865617,0.03852272,1.0000044,g
61026.285473346,0.96194035,0.03952052,1.0000044,g
61026.285484921,0.94540259,0.03953261,1.0000044,g
61026.285496496,0.99939574,0.0405447,1.0000044,g
61026.285508071,1.05438215,0.04010672,1.0000044,g
61026.285519646,0.98288125,0.03891769,1.0000044,g
61026.285531221,0.95810836,0.0388961,1.0000044,g
61026.285542796,1.01321827,0.03941592,1.0000044,g
61026.28555437,1.00789694,0.03939936,1.0000044,g
61026.285565945,1.0636712,0.04011652,1.0000044,g
61026.28557752,1.09010226,0.04016115,1.0000044,g
61026.285589095,1.08753625,0.03980264,1.0000044,g
61026.28560067,1.03558359,0.03999651,1.0000044,g
61026.285612245,1.09124218,0.03967822,1.0000044,g
61026.28562382,1.06590712,0.04044428,1.0000044,g
61026.285635394,1.05010117,0.03970196,1.0000044,g
61026.285646969,1.0992946,0.04082322,1.0000044,g
61026.285658544,1.04077661,0.04018748,1.0000044,g
61026.285670119,0.94803275,0.03935578,1.0000044,g
61026.285681694,1.00658082,0.0408584,1.0000044,g
61026.285693269,1.05223834,0.040528,1.0000044,g
61026.285704844,1.08884135,0.04160622,1.0000044,g
61026.285716419,1.08236252,0.04041349,1.0000044,g
61026.285727993,0.99835123,0.0389957,1.0000044,g
61026.285739568,1.05594386,0.03964752,1.0000044,g
61026.285751143,1.09547423,0.04054007,1.0000044,g
61026.285762718,1.11238838,0.04118254,1.0000044,g
61026.285774293,1.0780994,0.04049685,1.0000044,g
61026.285785868,1.09318249,0.04214443,1.0000044,g
61026.285797443,1.10119877,0.0414133,1.0000044,g
61026.285809017,1.04504096,0.03938583,1.0000044,g
61026.285820592,1.05030738,0.0400096,1.0000044,g
61026.285832167,1.06401449,0.04193627,1.0000044,g
61026.285843742,1.07145644,0.04048226,1.0000044,g
61026.285855317,1.02437605,0.04106928,1.0000044,g
61026.285866892,0.99498281,0.0401963,1.0000044,g
61026.285878467,1.16301403,0.04525519,1.0000044,g
61026.285890042,1.07052599,0.04086675,1.0000044,g
61026.285901616,1.12025354,0.04210855,1.0000044,g
61026.285913191,1.12802267,0.04224967,1.0000044,g
61026.285924766,1.07932486,0.0408913,1.0000044,g
61026.285936341,1.09206926,0.04054423,1.0000044,g
61026.285947916,1.07667843,0.04109827,1.0000044,g
61026.285959491,1.07800175,0.04090427,1.0000044,g
61026.285971066,0.99860241,0.03952992,1.0000044,g
61026.28598264,1.08170435,0.04022967,1.0000044,g
61026.285994215,1.11473807,0.04096286,1.0000044,g
61026.28600579,1.09672849,0.04081967,1.0000044,g
61026.286017365,1.12947357,0.04165896,1.0000044,g
61026.28602894,1.06623623,0.04081949,1.0000044,g
61026.286040515,1.10392931,0.04188117,1.0000044,g
61026.28605209,1.10899906,0.04203563,1.0000044,g
61026.286063664,1.08858373,0.04015649,1.0000044,g
61026.286075239,1.16099106,0.04292378,1.0000044,g
61026.286086814,1.10163533,0.04137652,1.0000044,g
61026.286098389,1.19952272,0.04211648,1.0000044,g
61026.286109964,1.09028876,0.04016358,1.0000044,g
61026.286121539,1.08471661,0.04130989,1.0000044,g
61026.286133114,1.11881873,0.04149567,1.0000044,g
61026.286144689,1.08597516,0.04098981,1.0000044,g
61026.286156263,1.16484392,0.04170689,1.0000044,g
61026.286167838,1.10044064,0.0403494,1.0000044,g
61026.286179413,1.05399957,0.04004929,1.0000044,g
61026.286190988,1.06536236,0.03913055,1.0000044,g
61026.286202563,1.06799138,0.04085066,1.0000044,g
61026.286214138,1.07058025,0.04133832,1.0000044,g
61026.286225713,1.12974059,0.04134282,1.0000044,g
61026.286237287,1.02606159,0.04001508,1.0000044,g
61026.286248862,1.08467133,0.04050966,1.0000044,g
61026.286260437,1.12005301,0.04014701,1.0000044,g
61026.286272012,1.13030083,0.0406646,1.0000044,g
61026.286283587,1.04215116,0.03947005,1.0000044,g
61026.286295162,1.07851028,0.03928877,1.0000044,g
61026.286306737,1.08876544,0.03990292,1.0000044,g
61026.286318312,1.04609496,0.03997492,1.0000044,g
61026.286329886,0.99901455,0.03885832,1.0000044,g
61026.286341461,1.02807923,0.03978202,1.0000044,g
61026.286353036,1.00920825,0.03943244,1.0000044,g
61026.286364611,0.98399896,0.03871973,1.0000044,g
61026.286376186,1.05865793,0.0405037,1.0000044,g
61026.286387761,1.02438025,0.03928665,1.0000044,g
61026.286399336,1.07222788,0.03977236,1.0000044,g
61026.28641091,1.03057584,0.03862194,1.0000044,g
61026.286422485,1.04023184,0.03903692,1.0000044,g
61026.28643406,1.05298906,0.04041639,1.0000044,g
61026.286445635,1.03355736,0.03915143,1.0000044,g
61026.28645721,1.06507985,0.04009436,1.0000044,g
61026.286468785,0.95698973,0.03777494,1.0000044,g
61026.28648036,0.99038803,0.03791124,1.0000044,g
61026.286491934,1.00691145,0.03886104,1.0000044,g
61026.286503509,1.05988605,0.03895377,1.0000044,g
61026.286515084,1.02403801,0.03862784,1.0000044,g
61026.286526659,1.01228397,0.03863359,1.0000044,g
61026.286538234,0.9861003,0.0380547,1.0000044,g
61026.286549809,0.93856163,0.03734879,1.0000044,g
61026.286561384,0.95925415,0.03681525,1.0000044,g
61026.286572959,1.01802856,0.03787912,1.0000044,g
61026.286584533,0.95414389,0.03730516,1.0000044,g
61026.286596108,0.97922619,0.0376693,1.0000044,g
61026.286607683,1.05515888,0.03893566,1.0000044,g
61026.286619258,0.97971635,0.0389092,1.0000044,g
61026.286630833,1.00699242,0.03817651,1.0000044,g
61026.286642408,0.95351315,0.03756852,1.0000044,g
61026.286653983,0.99723578,0.03830983,1.0000044,g
61026.286665557,1.01402214,0.03864329,1.0000044,g
61026.286677132,0.96312113,0.03903631,1.0000044,g
61026.286688707,0.90567772,0.03832965,1.0000044,g
61026.286700282,0.95770065,0.03959731,1.0000044,g
61026.286711857,0.99071677,0.03919312,1.0000044,g
61026.286723432,1.05681673,0.04007961,1.0000044,g
61026.286735007,1.01495926,0.03986078,1.0000044,g
61026.286746582,1.01008449,0.0398095,1.0000044,g
61026.286758156,0.98993821,0.038108,1.0000044,g
61026.286769731,1.0261057,0.03835999,1.0000044,g
61026.286781306,1.13613195,0.04003012,1.0000044,g
61026.286792881,0.95244221,0.03727982,1.0000044,g
61026.286804456,0.93700217,0.03664815,1.0000044,g
61026.286816031,0.94870333,0.03636038,1.0000044,g
61026.286827606,0.93602329,0.0363709,1.0000044,g
61026.28683918,0.97159708,0.03829079,1.0000044,g
61026.286850755,0.95560661,0.03723102,1.0000044,g
61026.28686233,1.03980966,0.03987901,1.0000044,g
61026.286873905,1.01962852,0.03936897,1.0000044,g
61026.28688548,0.91177383,0.03786671,1.0000044,g
61026.286897055,0.92993342,0.03724164,1.0000044,g
