bjd_tdb,flux_rel,flux_rel_err,filter,exptime_s
60763.2294228,1.229233,0.162084,u,24.000192
60763.22945204,1.000218,0.054246,g,24.000192
60763.22945204,1.104342,0.110421,r,24.000192
60763.22951053,0.923494,0.057237,g,24.000192
60763.22951053,1.054338,0.107895,r,24.000192
60763.22953977,0.922698,0.144512,u,24.000192
60763.22956901,0.946638,0.058246,g,24.000192
60763.22956901,0.916587,0.10315,r,24.000192
60763.22962749,1.053764,0.053595,g,24.000192
60763.22962749,1.127223,0.098008,r,24.000192
60763.22965673,1.198059,0.157333,u,24.000192
60763.22968597,1.079487,0.054009,g,24.000192
60763.22968597,1.014064,0.093416,r,24.000192
60763.22974446,1.185252,0.053522,g,24.000192
60763.22974446,0.954523,0.101744,r,24.000192
60763.2297737,1.105378,0.156086,u,24.000192
60763.22980294,1.141458,0.055754,g,24.000192
60763.22980294,1.148238,0.101765,r,24.000192
60763.22986142,1.151752,0.060178,g,24.000192
60763.22986142,1.16352,0.107632,r,24.000192
60763.22989066,0.914677,0.147318,u,24.000192
60763.2299199,1.121208,0.05676,g,24.000192
60763.2299199,1.094269,0.100255,r,24.000192
60763.22997838,1.093611,0.061803,g,24.000192
60763.22997838,0.995148,0.102396,r,24.000192
60763.23000763,1.036419,0.169979,u,24.000192
60763.23003687,1.107472,0.065995,g,24.000192
60763.23003687,1.22065,0.107248,r,24.000192
60763.23009535,1.06438,0.061344,g,24.000192
60763.23009535,1.004692,0.099626,r,24.000192
60763.23012459,0.921341,0.150339,u,24.000192
60763.23015383,1.041723,0.054441,g,24.000192
60763.23015383,1.165844,0.104901,r,24.000192
60763.23021231,1.112887,0.061699,g,24.000192
60763.23021231,1.04922,0.093969,r,24.000192
60763.23024156,1.379954,0.169841,u,24.000192
60763.2302708,0.931646,0.063349,g,24.000192
60763.2302708,1.051465,0.108736,r,24.000192
60763.23032928,1.08727,0.062745,g,24.000192
60763.23032928,0.988586,0.111025,r,24.000192
60763.23035852,0.816896,0.148546,u,24.000192
60763.23038776,1.222928,0.05969,g,24.000192
60763.23038776,1.130015,0.100602,r,24.000192
60763.23044624,1.109335,0.05996,g,24.000192
60763.23044624,1.092405,0.102227,r,24.000192
60763.23047548,1.407545,0.157376,u,24.000192
60763.23050473,1.034075,0.055548,g,24.000192
60763.23050473,1.071967,0.101246,r,24.000192
60763.23056321,1.176207,0.060943,g,24.000192
60763.23056321,1.058424,0.113461,r,24.000192
60763.23059245,0.800831,0.152314,u,24.000192
60763.23062169,1.046081,0.057374,g,24.000192
60763.23062169,1.10779,0.093278,r,24.000192
60763.23068017,1.017829,0.057861,g,24.000192
60763.23068017,1.069436,0.102834,r,24.000192
60763.23070941,1.045993,0.155619,u,24.000192
60763.23073865,0.839218,0.060474,g,24.000192
60763.23073865,0.919039,0.105996,r,24.000192
60763.23079714,0.939436,0.060014,g,24.000192
60763.23079714,0.852401,0.100916,r,24.000192
60763.23082638,0.680564,0.145773,u,24.000192
60763.23085562,0.904103,0.065325,g,24.000192
60763.23085562,0.872996,0.101957,r,24.000192
60763.2309141,0.969873,0.060017,g,24.000192
60763.2309141,1.038657,0.107133,r,24.000192
60763.23094334,0.791394,0.157982,u,24.000192
60763.23097258,0.998424,0.063695,g,24.000192
60763.23097258,0.92432,0.106146,r,24.000192
60763.23103107,0.917548,0.064932,g,24.000192
60763.23103107,1.013409,0.108438,r,24.000192
60763.23106031,1.043487,0.147284,u,24.000192
60763.23108955,1.062237,0.061255,g,24.000192
60763.23108955,0.915965,0.101913,r,24.000192
60763.23114803,0.924351,0.058709,g,24.000192
60763.23114803,1.023281,0.118766,r,24.000192
60763.23117727,1.189888,0.173113,u,24.000192
60763.23120651,0.926358,0.063361,g,24.000192
60763.23120651,1.06347,0.101499,r,24.000192
60763.23126499,0.941195,0.057947,g,24.000192
60763.23126499,1.027173,0.103881,r,24.000192
60763.23129424,1.063373,0.163912,u,24.000192
60763.23132348,0.895936,0.057027,g,24.000192
60763.23132348,0.852995,0.093986,r,24.000192
60763.23138196,0.893303,0.054037,g,24.000192
60763.23138196,0.791478,0.101494,r,24.000192
60763.2314112,1.185091,0.154496,u,24.000192
60763.23144044,0.84024,0.052419,g,24.000192
60763.23144044,0.823968,0.094237,r,24.000192
60763.23149892,0.910603,0.053183,g,24.000192
60763.23149892,1.059374,0.096125,r,24.000192
60763.23152817,0.828428,0.154212,u,24.000192
60763.23155741,0.856337,0.054306,g,24.000192
60763.23155741,0.757167,0.101886,r,24.000192
60763.23161589,0.727745,0.058847,g,24.000192
60763.23161589,0.896624,0.101097,r,24.000192
60763.23164513,0.75395,0.167969,u,24.000192
60763.23167437,0.765304,0.053405,g,24.000192
60763.23167437,0.797124,0.093784,r,24.000192
60763.23173285,0.784547,0.055514,g,24.000192
60763.23173285,0.848139,0.098838,r,24.000192
60763.23176209,0.573289,0.138293,u,24.000192
60763.23179134,0.700512,0.052749,g,24.000192
60763.23179134,0.755144,0.094396,r,24.000192
60763.23184982,0.630711,0.060242,g,24.000192
60763.23184982,0.666916,0.10522,r,24.000192
60763.23187906,0.736192,0.159963,u,24.000192
60763.2319083,0.661055,0.053026,g,24.000192
60763.2319083,0.622071,0.093696,r,24.000192
60763.23196678,0.575265,0.054384,g,24.000192
60763.23196678,0.539551,0.094494,r,24.000192
60763.23199602,0.488729,0.148691,u,24.000192
60763.23202526,0.55218,0.051286,g,24.000192
60763.23202526,0.475301,0.104357,r,24.000192
60763.23208375,0.647697,0.059189,g,24.000192
60763.23208375,0.738217,0.097371,r,24.000192
60763.23211299,0.652322,0.157956,u,24.000192
60763.23214223,0.550916,0.055734,g,24.000192
60763.23214223,0.548406,0.092128,r,24.000192
60763.23220071,0.592491,0.062774,g,24.000192
60763.23220071,0.565736,0.108102,r,24.000192
60763.23222995,0.59139,0.144828,u,24.000192
60763.23225919,0.593465,0.051429,g,24.000192
60763.23225919,0.646439,0.09978,r,24.000192
60763.23231768,0.582755,0.050986,g,24.000192
60763.23231768,0.722429,0.092785,r,24.000192
60763.23234692,0.682502,0.150037,u,24.000192
60763.23237616,0.607889,0.060634,g,24.000192
60763.23237616,0.469491,0.100298,r,24.000192
60763.23243464,0.762018,0.052641,g,24.000192
60763.23243464,0.783659,0.096038,r,24.000192
60763.23246388,0.896165,0.154659,u,24.000192
60763.23249312,0.781704,0.060073,g,24.000192
60763.23249312,0.698164,0.108883,r,24.000192
60763.2325516,0.789375,0.062388,g,24.000192
60763.2325516,0.829347,0.09832,r,24.000192
60763.23258085,0.953166,0.162868,u,24.000192
60763.23261009,0.89727,0.061899,g,24.000192
60763.23261009,0.823076,0.098865,r,24.000192
60763.23266857,0.759273,0.054618,g,24.000192
60763.23266857,0.73892,0.09146,r,24.000192
60763.23269781,1.142297,0.160991,u,24.000192
60763.23272705,0.930621,0.056376,g,24.000192
60763.23272705,0.913391,0.099972,r,24.000192
60763.23278553,0.959872,0.05394,g,24.000192
60763.23278553,0.900407,0.094061,r,24.000192
60763.23281478,1.052296,0.147924,u,24.000192
60763.23284402,0.993941,0.057681,g,24.000192
60763.23284402,1.272326,0.098862,r,24.000192
60763.2329025,1.019603,0.053816,g,24.000192
60763.2329025,0.889176,0.10805,r,24.000192
60763.23293174,1.302888,0.173296,u,24.000192
60763.23296098,1.102054,0.059187,g,24.000192
60763.23296098,1.143534,0.112979,r,24.000192
60763.23301946,0.994462,0.06416,g,24.000192
60763.23301946,1.134146,0.104336,r,24.000192
60763.2330487,0.988147,0.163939,u,24.000192
60763.23307795,1.040952,0.063365,g,24.000192
60763.23307795,1.09363,0.102757,r,24.000192
60763.23313643,0.963764,0.057711,g,24.000192
60763.23313643,1.198836,0.109795,r,24.000192
60763.23316567,0.765548,0.149583,u,24.000192
60763.23319491,1.06083,0.064249,g,24.000192
60763.23319491,1.048578,0.105817,r,24.000192
60763.23325339,1.002339,0.059987,g,24.000192
60763.23325339,0.957345,0.105567,r,24.000192
60763.23328263,1.095546,0.172868,u,24.000192
60763.23331187,1.012902,0.061988,g,24.000192
60763.23331187,1.12105,0.103475,r,24.000192
60763.23337036,1.18049,0.061976,g,24.000192
60763.23337036,0.946326,0.105967,r,24.000192
60763.2333996,1.360494,0.173711,u,24.000192
60763.23342884,0.99451,0.05523,g,24.000192
60763.23342884,1.079643,0.10116,r,24.000192
60763.23348732,1.125692,0.057755,g,24.000192
60763.23348732,1.21839,0.098645,r,24.000192
60763.23351656,1.169945,0.16375,u,24.000192
60763.2335458,1.066723,0.060387,g,24.000192
60763.2335458,0.942378,0.100508,r,24.000192
60763.23360429,1.095993,0.058355,g,24.000192
60763.23360429,0.928913,0.095516,r,24.000192
60763.23363353,1.094194,0.158842,u,24.000192
60763.23366277,0.968235,0.063378,g,24.000192
60763.23366277,1.075532,0.100266,r,24.000192
60763.23372125,1.088626,0.066369,g,24.000192
60763.23372125,1.034077,0.107029,r,24.000192
60763.23375049,1.347621,0.164889,u,24.000192
60763.23377973,0.943341,0.062836,g,24.000192
60763.23377973,1.210639,0.100345,r,24.000192
60763.23383821,1.0,0.063,g,24.000192
60763.23383821,1.217422,0.101818,r,24.000192
60763.23386746,0.737091,0.152926,u,24.000192
60763.2338967,1.028544,0.061944,g,24.000192
60763.2338967,1.078362,0.107158,r,24.000192
60763.23395518,0.983367,0.063215,g,24.000192
60763.23395518,0.891433,0.099999,r,24.000192
60763.23398442,0.845895,0.151739,u,24.000192
60763.23401366,0.967904,0.060854,g,24.000192
60763.23401366,0.966218,0.102073,r,24.000192
60763.23407214,1.122495,0.059125,g,24.000192
60763.23407214,1.040434,0.107592,r,24.000192
60763.23410139,1.032981,0.162206,u,24.000192
60763.23413063,1.047696,0.067518,g,24.000192
60763.23413063,1.056115,0.100906,r,24.000192
60763.23418911,1.065636,0.059494,g,24.000192
60763.23418911,1.119819,0.104328,r,24.000192
60763.23421835,1.078429,0.160534,u,24.000192
60763.23424759,1.024072,0.061558,g,24.000192
60763.23424759,1.080778,0.099855,r,24.000192
60763.23430607,1.058467,0.059752,g,24.000192
60763.23430607,1.003884,0.10986,r,24.000192
60763.23433531,1.141768,0.153362,u,24.000192
60763.23436456,1.081444,0.059463,g,24.000192
60763.23436456,1.224825,0.109745,r,24.000192
60763.23442304,1.067846,0.060792,g,24.000192
60763.23442304,1.169515,0.102632,r,24.000192
60763.23445228,1.151852,0.166172,u,24.000192
60763.23448152,1.031191,0.055927,g,24.000192
60763.23448152,0.872699,0.096746,r,24.000192
60763.23454,1.030652,0.059656,g,24.000192
60763.23454,1.045485,0.101174,r,24.000192
60763.23456924,1.008174,0.17909,u,24.000192
60763.23459848,0.970781,0.061939,g,24.000192
60763.23459848,1.067231,0.105781,r,24.000192
60763.23465697,1.030257,0.062965,g,24.000192
60763.23465697,0.942968,0.108672,r,24.000192
60763.23468621,0.970876,0.144638,u,24.000192
60763.23471545,1.051169,0.061379,g,24.000192
60763.23471545,1.256829,0.103468,r,24.000192
60763.23477393,1.045477,0.061441,g,24.000192
60763.23477393,1.030161,0.115499,r,24.000192
60763.23480317,1.029162,0.17186,u,24.000192
60763.23483241,1.033563,0.064545,g,24.000192
60763.23483241,1.048557,0.105226,r,24.000192
60763.2348909,1.033614,0.059409,g,24.000192
60763.2348909,1.041783,0.110171,r,24.000192
60763.23492014,1.021575,0.176251,u,24.000192
60763.23494938,0.986995,0.058713,g,24.000192
60763.23494938,0.994091,0.109851,r,24.000192
60763.23500786,0.964762,0.059821,g,24.000192
60763.23500786,1.106145,0.09708,r,24.000192
60763.2350371,0.841268,0.153102,u,24.000192
60763.23506634,1.0727,0.062619,g,24.000192
60763.23506634,0.747491,0.100095,r,24.000192
60763.23512482,0.997064,0.053158,g,24.000192
60763.23512482,1.059498,0.109992,r,24.000192
60763.23515407,0.829322,0.161506,u,24.000192
60763.23518331,0.987798,0.062646,g,24.000192
60763.23518331,1.115631,0.106535,r,24.000192
60763.23524179,1.201883,0.055739,g,24.000192
60763.23524179,1.04649,0.095608,r,24.000192
60763.23527103,1.180951,0.155777,u,24.000192
60763.23530027,1.067221,0.064079,g,24.000192
60763.23530027,1.186052,0.10097,r,24.000192
60763.23535875,1.000787,0.053758,g,24.000192
60763.23535875,1.166707,0.10817,r,24.000192
60763.23538799,1.063713,0.166349,u,24.000192
60763.23541724,1.074182,0.069621,g,24.000192
60763.23541724,1.068508,0.111082,r,24.000192
60763.23547572,1.110707,0.060906,g,24.000192
60763.23547572,0.898528,0.10433,r,24.000192
60763.23550496,1.160019,0.160223,u,24.000192
60763.2355342,1.029181,0.058181,g,24.000192
60763.2355342,1.094019,0.10249,r,24.000192
60763.23559268,1.042115,0.060729,g,24.000192
60763.23559268,0.986721,0.097301,r,24.000192
60763.23562192,1.079863,0.141276,u,24.000192
60763.23565117,1.173474,0.058578,g,24.000192
60763.23565117,1.07709,0.109063,r,24.000192
60763.23570965,1.106216,0.059065,g,24.000192
60763.23570965,1.150535,0.106006,r,24.000192
60763.23573889,1.064482,0.163086,u,24.000192
60763.23576813,1.109859,0.058226,g,24.000192
60763.23576813,1.249717,0.102361,r,24.000192
60763.23582661,1.106105,0.057791,g,24.000192
60763.23582661,1.18025,0.099864,r,24.000192
60763.23585585,1.039355,0.159708,u,24.000192
60763.23588509,1.128395,0.06027,g,24.000192
60763.23588509,1.123005,0.109263,r,24.000192
60763.23594358,1.211132,0.061784,g,24.000192
60763.23594358,1.087744,0.106751,r,24.000192
60763.23597282,0.95485,0.164494,u,24.000192
60763.23600206,1.180636,0.060393,g,24.000192
60763.23600206,1.081944,0.104347,r,24.000192
60763.23606054,1.11477,0.057312,g,24.000192
60763.23606054,1.28351,0.098197,r,24.000192
60763.23608978,1.29934,0.154152,u,24.000192
60763.23611902,1.065746,0.056628,g,24.000192
60763.23611902,0.943972,0.101736,r,24.000192
60763.23617751,1.124051,0.054665,g,24.000192
60763.23617751,1.159412,0.100936,r,24.000192
60763.23620675,1.249614,0.152157,u,24.000192
60763.23623599,1.176172,0.059636,g,24.000192
60763.23623599,1.117869,0.090224,r,24.000192
60763.23629447,1.177258,0.054669,g,24.000192
60763.23629447,1.102791,0.098368,r,24.000192
60763.23632371,0.896704,0.151901,u,24.000192
60763.23635295,1.010753,0.054212,g,24.000192
60763.23635295,1.144487,0.079926,r,24.000192
60763.23641143,1.019233,0.055143,g,24.000192
60763.23641143,1.04595,0.097473,r,24.000192
60763.23644068,1.272527,0.146759,u,24.000192
60763.23646992,1.093334,0.056259,g,24.000192
60763.23646992,1.132734,0.098522,r,24.000192
60763.2365284,1.192084,0.064254,g,24.000192
60763.2365284,1.156993,0.100205,r,24.000192
60763.23655764,1.200174,0.1473,u,24.000192
60763.23658688,1.090917,0.052349,g,24.000192
60763.23658688,1.004737,0.091249,r,24.000192
60763.23664536,1.044222,0.054917,g,24.000192
60763.23664536,0.999709,0.098259,r,24.000192
60763.2366746,1.153151,0.146903,u,24.000192
60763.23670385,1.029453,0.059811,g,24.000192
60763.23670385,1.194166,0.098878,r,24.000192
60763.23676233,1.01579,0.055773,g,24.000192
60763.23676233,1.027259,0.091429,r,24.000192
60763.23679157,1.094892,0.164975,u,24.000192
60763.23682081,1.083656,0.056419,g,24.000192
60763.23682081,0.81268,0.101874,r,24.000192
60763.23687929,1.098074,0.056247,g,24.000192
60763.23687929,1.017311,0.097588,r,24.000192
60763.23690853,1.21276,0.162813,u,24.000192
60763.23693778,1.12555,0.060833,g,24.000192
60763.23693778,1.069158,0.104873,r,24.000192
60763.23699626,1.052406,0.059239,g,24.000192
60763.23699626,0.975743,0.104507,r,24.000192
60763.2370255,1.000323,0.167429,u,24.000192
60763.23705474,0.998878,0.05983,g,24.000192
60763.23705474,1.031627,0.09586,r,24.000192
60763.23711322,1.000771,0.057785,g,24.000192
60763.23711322,1.040482,0.101765,r,24.000192
60763.23714246,1.070312,0.158753,u,24.000192
60763.2371717,1.074155,0.058241,g,24.000192
60763.2371717,1.058512,0.105672,r,24.000192
60763.23723019,1.088405,0.061799,g,24.000192
60763.23723019,1.049026,0.107728,r,24.000192
60763.23725943,0.627352,0.165858,u,24.000192
60763.23728867,0.95605,0.057313,g,24.000192
60763.23728867,1.109405,0.099145,r,24.000192
60763.23734715,0.981034,0.060625,g,24.000192
60763.23734715,1.056897,0.101702,r,24.000192
60763.23737639,0.846832,0.154897,u,24.000192
60763.23740563,0.985953,0.053351,g,24.000192
60763.23740563,0.949313,0.107956,r,24.000192
60763.23746412,0.950331,0.060036,g,24.000192
60763.23746412,1.058093,0.100308,r,24.000192
60763.23749336,0.997329,0.160315,u,24.000192
60763.2375226,0.991437,0.055964,g,24.000192
60763.2375226,0.866109,0.100983,r,24.000192
60763.23758108,0.875768,0.057996,g,24.000192
60763.23758108,0.797141,0.097418,r,24.000192
60763.23761032,0.90826,0.149464,u,24.000192
60763.23763956,0.808307,0.059422,g,24.000192
60763.23763956,0.874413,0.101344,r,24.000192
60763.23769804,0.711063,0.055326,g,24.000192
60763.23769804,0.772486,0.112642,r,24.000192
60763.23772729,0.845336,0.172661,u,24.000192
60763.23775653,0.707762,0.058216,g,24.000192
60763.23775653,0.947498,0.114868,r,24.000192
60763.23781501,0.719774,0.059157,g,24.000192
60763.23781501,0.557871,0.101536,r,24.000192
60763.23784425,0.533459,0.154749,u,24.000192
60763.23787349,0.69122,0.051381,g,24.000192
60763.23787349,0.647009,0.101742,r,24.000192
60763.23793197,0.719179,0.055925,g,24.000192
60763.23793197,0.548727,0.109937,r,24.000192
60763.23796121,0.682172,0.138199,u,24.000192
60763.23799046,0.65058,0.054216,g,24.000192
60763.23799046,0.599971,0.10227,r,24.000192
60763.23804894,0.579826,0.058038,g,24.000192
60763.23804894,0.678393,0.095583,r,24.000192
60763.23807818,0.847482,0.177669,u,24.000192
60763.23810742,0.598644,0.061676,g,24.000192
60763.23810742,0.641673,0.112706,r,24.000192
60763.2381659,0.658699,0.059348,g,24.000192
60763.2381659,0.681511,0.096833,r,24.000192
60763.23819514,0.469905,0.14775,u,24.000192
60763.23822439,0.678275,0.058215,g,24.000192
60763.23822439,0.553599,0.106018,r,24.000192
60763.23828287,0.760897,0.060425,g,24.000192
60763.23828287,0.635305,0.108751,r,24.000192
60763.23831211,0.762766,0.178637,u,24.000192
60763.23834135,0.631714,0.056637,g,24.000192
60763.23834135,0.776785,0.103901,r,24.000192
60763.23839983,0.728832,0.051529,g,24.000192
60763.23839983,0.853697,0.09522,r,24.000192
60763.23842907,0.867405,0.159372,u,24.000192
60763.23845831,0.841579,0.058805,g,24.000192
60763.23845831,0.969626,0.09532,r,24.000192
60763.2385168,0.86564,0.059656,g,24.000192
60763.2385168,0.972083,0.098792,r,24.000192
60763.23854604,0.800655,0.176761,u,24.000192
60763.23857528,0.880638,0.059393,g,24.000192
60763.23857528,0.855201,0.099556,r,24.000192
60763.23863376,0.89861,0.057257,g,24.000192
60763.23863376,0.899341,0.113708,r,24.000192
60763.238663,1.115606,0.175694,u,24.000192
60763.23869224,0.99956,0.062615,g,24.000192
60763.23869224,1.018147,0.100277,r,24.000192
60763.23875073,0.976787,0.061319,g,24.000192
60763.23875073,1.102049,0.115711,r,24.000192
60763.23877997,0.955328,0.159419,u,24.000192
60763.23880921,0.995625,0.056122,g,24.000192
60763.23880921,0.964751,0.102455,r,24.000192
60763.23886769,1.134218,0.058294,g,24.000192
60763.23886769,1.068108,0.10891,r,24.000192
60763.23889693,1.156733,0.157883,u,24.000192
60763.23892617,1.030306,0.057178,g,24.000192
60763.23892617,1.144794,0.094205,r,24.000192
60763.23898465,1.107026,0.059343,g,24.000192
60763.23898465,0.892205,0.103849,r,24.000192
60763.2390139,1.338207,0.168658,u,24.000192
60763.23904314,1.109918,0.060022,g,24.000192
60763.23904314,1.098096,0.108521,r,24.000192
60763.23910162,1.118454,0.062475,g,24.000192
60763.23910162,1.125389,0.108396,r,24.000192
60763.23913086,0.937185,0.173081,u,24.000192
60763.2391601,1.043952,0.057173,g,24.000192
60763.2391601,0.981068,0.106354,r,24.000192
60763.23921858,1.040353,0.057752,g,24.000192
60763.23921858,1.225158,0.096601,r,24.000192
60763.23924782,0.98628,0.173703,u,24.000192
60763.23927707,1.040456,0.063976,g,24.000192
60763.23927707,1.000344,0.10285,r,24.000192
60763.23933555,1.109051,0.059924,g,24.000192
60763.23933555,1.071239,0.113545,r,24.000192
60763.23936479,0.999918,0.164586,u,24.000192
